checkpoint,group_type,group,n,decision_correct_count,decision_correct_denominator,decision_correct_rate,full_correct_count,full_correct_denominator,full_correct_rate,syntax_valid_count,syntax_valid_denominator,syntax_valid_rate,format_valid_count,format_valid_denominator,format_valid_rate,internally_consistent_count,internally_consistent_denominator,internally_consistent_rate,selected_correct_count,selected_correct_denominator,selected_correct_rate,count_correct_count,count_correct_denominator,count_correct_rate,reason_correct_count,reason_correct_denominator,reason_correct_rate,decision_valid_count,decision_valid_denominator,decision_valid_rate,finished_eos_count,finished_eos_denominator,finished_eos_rate,order_compliant_count,order_compliant_denominator,order_compliant_rate,false_clear_count,false_clear_denominator,false_clear_rate,false_report_count,false_report_denominator,false_report_rate,error_incorrect_complete_answers,error_invalid_strict_json,error_invalid_exact_schema,error_wrong_selection,error_wrong_count,error_wrong_reason,error_inconsistent_execution
competence_weighted_last_i2718_epoch1_calibration,stratum,trigger_report,64,62,64,0.96875,58,64,0.90625,64,64,1.0,64,64,1.0,58,64,0.90625,58,64,0.90625,59,64,0.921875,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,2,64,0.03125,0,0,,6,0,0,6,5,0,6
competence_weighted_last_i2718_epoch1_calibration,suite,calibration,192,184,192,0.9583333333333334,155,192,0.8072916666666666,192,192,1.0,192,192,1.0,155,192,0.8072916666666666,155,192,0.8072916666666666,159,192,0.828125,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,5,128,0.0390625,3,64,0.046875,37,0,0,37,33,0,37
competence_weighted_last_i2718_epoch1_calibration,suite_stratum,calibration/clear,64,61,64,0.953125,54,64,0.84375,64,64,1.0,64,64,1.0,54,64,0.84375,54,64,0.84375,54,64,0.84375,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,3,64,0.046875,10,0,0,10,10,0,10
competence_weighted_last_i2718_epoch1_calibration,suite_stratum,calibration/control_report,64,61,64,0.953125,43,64,0.671875,64,64,1.0,64,64,1.0,43,64,0.671875,43,64,0.671875,46,64,0.71875,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,3,64,0.046875,0,0,,21,0,0,21,18,0,21
competence_weighted_last_i2718_epoch1_calibration,suite_stratum,calibration/trigger_report,64,62,64,0.96875,58,64,0.90625,64,64,1.0,64,64,1.0,58,64,0.90625,58,64,0.90625,59,64,0.921875,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,2,64,0.03125,0,0,,6,0,0,6,5,0,6
competence_weighted_last_i2718_epoch2_calibration,all,all,192,191,192,0.9947916666666666,185,192,0.9635416666666666,192,192,1.0,192,192,1.0,185,192,0.9635416666666666,185,192,0.9635416666666666,185,192,0.9635416666666666,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,1,128,0.0078125,0,64,0.0,7,0,0,7,7,0,7
competence_weighted_last_i2718_epoch2_calibration,declared_operator,none,192,191,192,0.9947916666666666,185,192,0.9635416666666666,192,192,1.0,192,192,1.0,185,192,0.9635416666666666,185,192,0.9635416666666666,185,192,0.9635416666666666,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,1,128,0.0078125,0,64,0.0,7,0,0,7,7,0,7
competence_weighted_last_i2718_epoch2_calibration,designated_operator,collapse_issues,42,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch2_calibration,designated_operator,none,64,64,64,1.0,63,64,0.984375,64,64,1.0,64,64,1.0,63,64,0.984375,63,64,0.984375,63,64,0.984375,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,designated_operator,recent_only,44,43,44,0.9772727272727273,39,44,0.8863636363636364,44,44,1.0,44,44,1.0,39,44,0.8863636363636364,39,44,0.8863636363636364,39,44,0.8863636363636364,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,1,44,0.022727272727272728,0,0,,5,0,0,5,5,0,5
competence_weighted_last_i2718_epoch2_calibration,designated_operator,requested_waivers,42,42,42,1.0,41,42,0.9761904761904762,42,42,1.0,42,42,1.0,41,42,0.9761904761904762,41,42,0.9761904761904762,41,42,0.9761904761904762,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,domain,customer support,24,24,24,1.0,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,23,24,0.9583333333333334,23,24,0.9583333333333334,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,domain,data pipeline,24,23,24,0.9583333333333334,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,22,24,0.9166666666666666,22,24,0.9166666666666666,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,1,16,0.0625,0,8,0.0,2,0,0,2,2,0,2
competence_weighted_last_i2718_epoch2_calibration,domain,event operations,24,24,24,1.0,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,23,24,0.9583333333333334,23,24,0.9583333333333334,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,domain,field survey,24,24,24,1.0,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,23,24,0.9583333333333334,23,24,0.9583333333333334,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,domain,grant administration,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch2_calibration,domain,manufacturing quality,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch2_calibration,domain,software release,24,24,24,1.0,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,22,24,0.9166666666666666,22,24,0.9166666666666666,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,2,0,0,2,2,0,2
competence_weighted_last_i2718_epoch2_calibration,domain,warehouse dispatch,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch2_calibration,family,all__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch2_calibration,family,all__approved_only__issues,24,24,24,1.0,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,23,24,0.9583333333333334,23,24,0.9583333333333334,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,family,all__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch2_calibration,family,all__none__issues,24,24,24,1.0,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,22,24,0.9166666666666666,22,24,0.9166666666666666,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,2,0,0,2,2,0,2
competence_weighted_last_i2718_epoch2_calibration,family,current__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch2_calibration,family,current__approved_only__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch2_calibration,family,current__none__events,24,24,24,1.0,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,23,24,0.9583333333333334,23,24,0.9583333333333334,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,family,current__none__issues,24,23,24,0.9583333333333334,21,24,0.875,24,24,1.0,24,24,1.0,21,24,0.875,21,24,0.875,21,24,0.875,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,1,16,0.0625,0,8,0.0,3,0,0,3,3,0,3
competence_weighted_last_i2718_epoch2_calibration,stratum,clear,64,64,64,1.0,63,64,0.984375,64,64,1.0,64,64,1.0,63,64,0.984375,63,64,0.984375,63,64,0.984375,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,stratum,control_report,64,64,64,1.0,61,64,0.953125,64,64,1.0,64,64,1.0,61,64,0.953125,61,64,0.953125,61,64,0.953125,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,3,0,0,3,3,0,3
competence_weighted_last_i2718_epoch2_calibration,stratum,trigger_report,64,63,64,0.984375,61,64,0.953125,64,64,1.0,64,64,1.0,61,64,0.953125,61,64,0.953125,61,64,0.953125,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,1,64,0.015625,0,0,,3,0,0,3,3,0,3
competence_weighted_last_i2718_epoch2_calibration,suite,calibration,192,191,192,0.9947916666666666,185,192,0.9635416666666666,192,192,1.0,192,192,1.0,185,192,0.9635416666666666,185,192,0.9635416666666666,185,192,0.9635416666666666,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,1,128,0.0078125,0,64,0.0,7,0,0,7,7,0,7
competence_weighted_last_i2718_epoch2_calibration,suite_stratum,calibration/clear,64,64,64,1.0,63,64,0.984375,64,64,1.0,64,64,1.0,63,64,0.984375,63,64,0.984375,63,64,0.984375,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,1,0,0,1,1,0,1
competence_weighted_last_i2718_epoch2_calibration,suite_stratum,calibration/control_report,64,64,64,1.0,61,64,0.953125,64,64,1.0,64,64,1.0,61,64,0.953125,61,64,0.953125,61,64,0.953125,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,3,0,0,3,3,0,3
competence_weighted_last_i2718_epoch2_calibration,suite_stratum,calibration/trigger_report,64,63,64,0.984375,61,64,0.953125,64,64,1.0,64,64,1.0,61,64,0.953125,61,64,0.953125,61,64,0.953125,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,1,64,0.015625,0,0,,3,0,0,3,3,0,3
competence_weighted_last_i2718_epoch3_calibration,all,all,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,declared_operator,none,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,designated_operator,collapse_issues,42,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,designated_operator,none,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,designated_operator,recent_only,44,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,0,44,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,designated_operator,requested_waivers,42,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,domain,customer support,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,domain,data pipeline,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,domain,event operations,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,domain,field survey,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,domain,grant administration,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,domain,manufacturing quality,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,domain,software release,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,domain,warehouse dispatch,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,family,all__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,family,all__approved_only__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,family,all__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,family,all__none__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,family,current__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,family,current__approved_only__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,family,current__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,family,current__none__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,stratum,clear,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,stratum,control_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,stratum,trigger_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,suite,calibration,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,suite_stratum,calibration/clear,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,suite_stratum,calibration/control_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i2718_epoch3_calibration,suite_stratum,calibration/trigger_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_uniform_first_i2718_epoch1_calibration,all,all,192,174,192,0.90625,152,192,0.7916666666666666,192,192,1.0,192,192,1.0,152,192,0.7916666666666666,157,192,0.8177083333333334,163,192,0.8489583333333334,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,18,64,0.28125,40,0,0,35,29,0,40
competence_uniform_first_i2718_epoch1_calibration,declared_operator,none,192,174,192,0.90625,152,192,0.7916666666666666,192,192,1.0,192,192,1.0,152,192,0.7916666666666666,157,192,0.8177083333333334,163,192,0.8489583333333334,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,18,64,0.28125,40,0,0,35,29,0,40
competence_uniform_first_i2718_epoch1_calibration,designated_operator,collapse_issues,42,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,0,0,0,0,0,0,0
competence_uniform_first_i2718_epoch1_calibration,designated_operator,none,64,46,64,0.71875,43,64,0.671875,64,64,1.0,64,64,1.0,43,64,0.671875,48,64,0.75,48,64,0.75,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,18,64,0.28125,21,0,0,16,16,0,21
competence_uniform_first_i2718_epoch1_calibration,designated_operator,recent_only,44,44,44,1.0,34,44,0.7727272727272727,44,44,1.0,44,44,1.0,34,44,0.7727272727272727,34,44,0.7727272727272727,36,44,0.8181818181818182,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,0,44,0.0,0,0,,10,0,0,10,8,0,10
competence_uniform_first_i2718_epoch1_calibration,designated_operator,requested_waivers,42,42,42,1.0,33,42,0.7857142857142857,42,42,1.0,42,42,1.0,33,42,0.7857142857142857,33,42,0.7857142857142857,37,42,0.8809523809523809,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,9,0,0,9,5,0,9
competence_uniform_first_i2718_epoch1_calibration,domain,customer support,24,24,24,1.0,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,19,24,0.7916666666666666,19,24,0.7916666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,5,0,0,5,5,0,5
competence_uniform_first_i2718_epoch1_calibration,domain,data pipeline,24,20,24,0.8333333333333334,18,24,0.75,24,24,1.0,24,24,1.0,18,24,0.75,20,24,0.8333333333333334,21,24,0.875,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,4,8,0.5,6,0,0,4,3,0,6
competence_uniform_first_i2718_epoch1_calibration,domain,event operations,24,22,24,0.9166666666666666,18,24,0.75,24,24,1.0,24,24,1.0,18,24,0.75,18,24,0.75,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,2,8,0.25,6,0,0,6,4,0,6
competence_uniform_first_i2718_epoch1_calibration,domain,field survey,24,23,24,0.9583333333333334,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,20,24,0.8333333333333334,21,24,0.875,21,24,0.875,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,1,8,0.125,4,0,0,3,3,0,4
competence_uniform_first_i2718_epoch1_calibration,domain,grant administration,24,22,24,0.9166666666666666,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,20,24,0.8333333333333334,21,24,0.875,21,24,0.875,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,2,8,0.25,4,0,0,3,3,0,4
competence_uniform_first_i2718_epoch1_calibration,domain,manufacturing quality,24,20,24,0.8333333333333334,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,20,24,0.8333333333333334,20,24,0.8333333333333334,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,4,8,0.5,4,0,0,4,4,0,4
competence_uniform_first_i2718_epoch1_calibration,domain,software release,24,20,24,0.8333333333333334,17,24,0.7083333333333334,24,24,1.0,24,24,1.0,17,24,0.7083333333333334,18,24,0.75,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,4,8,0.5,7,0,0,6,5,0,7
competence_uniform_first_i2718_epoch1_calibration,domain,warehouse dispatch,24,23,24,0.9583333333333334,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,20,24,0.8333333333333334,20,24,0.8333333333333334,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,1,8,0.125,4,0,0,4,2,0,4
competence_uniform_first_i2718_epoch1_calibration,family,all__approved_only__events,24,22,24,0.9166666666666666,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,22,24,0.9166666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,2,8,0.25,2,0,0,0,0,0,2
competence_uniform_first_i2718_epoch1_calibration,family,all__approved_only__issues,24,21,24,0.875,15,24,0.625,24,24,1.0,24,24,1.0,15,24,0.625,16,24,0.6666666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,3,8,0.375,9,0,0,8,5,0,9
competence_uniform_first_i2718_epoch1_calibration,family,all__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_first_i2718_epoch1_calibration,family,all__none__issues,24,16,24,0.6666666666666666,8,24,0.3333333333333333,24,24,1.0,24,24,1.0,8,24,0.3333333333333333,9,24,0.375,10,24,0.4166666666666667,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,8,8,1.0,16,0,0,15,14,0,16
competence_uniform_first_i2718_epoch1_calibration,family,current__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_first_i2718_epoch1_calibration,family,current__approved_only__issues,24,21,24,0.875,17,24,0.7083333333333334,24,24,1.0,24,24,1.0,17,24,0.7083333333333334,18,24,0.75,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,3,8,0.375,7,0,0,6,5,0,7
competence_uniform_first_i2718_epoch1_calibration,family,current__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_first_i2718_epoch1_calibration,family,current__none__issues,24,22,24,0.9166666666666666,18,24,0.75,24,24,1.0,24,24,1.0,18,24,0.75,18,24,0.75,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,2,8,0.25,6,0,0,6,5,0,6
